TranDate,Account,Dept,Sum of Amount
24/09/2022,83070,154,307.26
24/09/2022,61560,292,231.81
24/09/2022,73030,236,46.43
24/09/2022,62530,266,114.48
24/09/2022,62530,245,90.58
24/09/2022,62550,229,52.59
24/09/2022,66110,295,0.79
24/09/2022,65590,260,25.11
24/09/2022,65570,155,4.74
24/09/2022,85510,246,592.58
24/09/2022,61520,243,335.62
24/09/2022,62550,266,49.84
24/09/2022,66100,154,10.22
24/09/2022,61550,277,309.05
24/09/2022,61540,153,133.53
24/09/2022,65550,180,"1,087.05"
24/09/2022,72999,265,551
24/09/2022,65550,167,"1,224.83"
24/09/2022,72100,207,737.18
24/09/2022,73020,226,37.71
24/09/2022,66070,228,12.7
24/09/2022,65570,206,3.51
24/09/2022,71010,200,"2,032.61"
24/09/2022,66040,159,30.92
24/09/2022,66020,181,842.05
24/09/2022,71240,238,"1,596.76"
24/09/2022,71200,225,191.02
24/09/2022,61570,159,124.41
24/09/2022,62020,294,"1,485.13"
24/09/2022,65660,151,112.53
24/09/2022,86010,295,35.64
24/09/2022,66520,160,27.27
24/09/2022,65900,212,33
24/09/2022,62560,247,19.17
24/09/2022,65650,289,115.53
24/09/2022,61570,155,186.62
24/09/2022,86310,173,159.44
24/09/2022,66090,272,77.76
24/09/2022,66110,206,0.49
24/09/2022,61520,210,219.78
24/09/2022,66530,263,9.11
24/09/2022,66020,234,765.5
24/09/2022,71325,295,655.68
24/09/2022,65520,252,45.15
24/09/2022,66050,274,26.23
24/09/2022,61530,235,95.97
24/09/2022,83070,238,204.84
24/09/2022,62030,198,284.5
24/09/2022,81170,151,52.42
24/09/2022,71080,253,0.74
24/09/2022,66100,150,7.24
24/09/2022,61570,260,266.6
24/09/2022,62510,150,332.69
24/09/2022,65660,200,235.3
24/09/2022,65650,173,429.36
24/09/2022,73030,160,901.4
24/09/2022,66510,289,107.52
24/09/2022,66120,163,2.06
24/09/2022,66510,231,117.29
24/09/2022,62030,189,344.85
24/09/2022,66550,151,0.61
24/09/2022,68060,242,49.39
24/09/2022,86270,219,174.21
24/09/2022,86050,220,64.45
24/09/2022,61530,256,157.05
24/09/2022,83050,250,280.99
24/09/2022,62099,153,45.63
24/09/2022,66100,294,8.33
24/09/2022,61540,297,68.04
24/09/2022,72120,206,"2,488.08"
24/09/2022,65660,173,153.45
24/09/2022,62020,208,699.61
24/09/2022,65520,179,61.74
24/09/2022,66120,286,1.3
24/09/2022,64010,199,23.55
24/09/2022,64010,207,28.52
24/09/2022,61510,214,81.22
24/09/2022,65660,266,52.54
24/09/2022,61520,186,474.98
24/09/2022,72050,217,348.22
24/09/2022,65730,157,3.16
24/09/2022,72999,224,367.33
24/09/2022,65590,250,25.11
24/09/2022,62510,273,448.74
24/09/2022,66100,298,3.44
24/09/2022,62099,295,52.47
24/09/2022,71060,170,89.74
24/09/2022,66100,287,5.16
24/09/2022,86260,198,1.02
24/09/2022,65730,170,4.13
24/09/2022,86040,152,362.59
24/09/2022,62030,167,148.13
24/09/2022,65710,229,"1,481.92"
24/09/2022,86010,244,141.1
24/09/2022,86050,187,93.11
24/09/2022,63050,283,213.86
24/09/2022,81150,297,121.05
24/09/2022,65590,250,34.24
24/09/2022,72070,194,"3,949.99"
24/09/2022,62510,152,301
24/09/2022,66130,224,56.6
24/09/2022,65700,259,470.14
24/09/2022,82030,156,15.13
24/09/2022,65750,232,430.99
24/09/2022,81230,194,119.74
24/09/2022,71299,289,41.54
24/09/2022,73050,278,40.38
24/09/2022,61550,150,646.2
24/09/2022,66520,283,19.12
24/09/2022,66530,273,3.56
24/09/2022,71560,252,90.83
24/09/2022,86100,170,6.16
24/09/2022,65700,243,296.93
24/09/2022,62560,254,14.91
24/09/2022,62550,223,95.62
24/09/2022,72999,251,413.99
24/09/2022,61550,285,280.96
24/09/2022,65520,220,70.36
24/09/2022,66030,216,5.67
24/09/2022,62560,260,15.62
24/09/2022,61510,294,70.15
24/09/2022,81280,284,59.06
24/09/2022,81180,277,"1,512.54"
24/09/2022,68060,191,34.69
24/09/2022,86100,294,34.75
24/09/2022,62550,196,50.2
24/09/2022,73030,290,220.33
24/09/2022,86010,283,166.56
24/09/2022,65700,294,825
24/09/2022,62520,187,181.04
24/09/2022,73040,258,43.74
24/09/2022,65590,152,56.03
24/09/2022,66510,278,41.05
24/09/2022,65650,219,446.08
24/09/2022,61570,183,206.32
24/09/2022,86200,264,35.91
24/09/2022,73010,253,46.06
24/09/2022,61520,255,247.3
24/09/2022,65540,189,561.95
24/09/2022,62010,212,"1,524.15"
24/09/2022,66040,159,48.83
24/09/2022,66530,152,4.86
24/09/2022,62030,237,258.64
24/09/2022,66080,232,7.09
24/09/2022,73020,290,154.39
24/09/2022,86830,161,27.11
24/09/2022,65740,280,370.84
24/09/2022,65620,248,211.81
24/09/2022,65540,257,309.08
24/09/2022,66100,265,5.93
24/09/2022,65600,252,226.7
24/09/2022,86020,191,66.46
24/09/2022,65750,217,"1,015.93"
24/09/2022,61520,153,273.47
24/09/2022,71050,192,131.62
24/09/2022,62010,270,883.56
24/09/2022,65690,278,57.18
24/09/2022,73010,270,285.19
24/09/2022,73040,246,289.98
24/09/2022,61560,217,97.87
24/09/2022,81100,248,496.84
24/09/2022,62550,244,30.28
24/09/2022,71020,244,"1,141.34"
24/09/2022,66120,216,1.68
24/09/2022,65540,281,459.78
24/09/2022,66090,278,89.42
24/09/2022,63060,296,2.25
24/09/2022,66050,298,35.6
24/09/2022,62520,206,256.21
24/09/2022,66050,194,39.34
24/09/2022,62510,265,190.11
24/09/2022,65590,211,37.66
24/09/2022,65520,258,38.7
24/09/2022,61540,248,104.33
24/09/2022,61530,242,57.58
24/09/2022,66130,261,48.88
24/09/2022,65600,232,384.98
24/09/2022,65690,277,73.21
24/09/2022,71299,267,33.99
24/09/2022,65610,282,999.76
24/09/2022,86180,181,20.71
24/09/2022,66530,201,3.76
24/09/2022,66020,285,"1,173.77"
24/09/2022,65620,185,212.74
24/09/2022,66010,275,87.02
24/09/2022,64020,184,4.62
24/09/2022,66090,173,45.14
24/09/2022,62510,168,348.53
25/09/2022,61560,255,377.76
25/09/2022,63050,263,73.55
25/09/2022,72110,278,"3,260.49"
25/09/2022,66030,185,12.3
25/09/2022,62550,229,61.36
25/09/2022,62520,168,310.56
25/09/2022,62510,168,232.35
25/09/2022,73010,240,427.79
25/09/2022,65690,187,153.07
25/09/2022,66130,255,70.13
25/09/2022,64000,152,470.91
25/09/2022,65740,239,303.41
25/09/2022,72010,199,"3,441.26"
25/09/2022,65900,227,18.15
25/09/2022,62550,218,58.44
25/09/2022,61550,208,290.19
25/09/2022,66010,263,96.68
25/09/2022,72060,219,"2,637.20"
25/09/2022,73040,179,354.42
25/09/2022,61510,246,203.06
25/09/2022,62520,235,162.01
25/09/2022,62520,187,170.81
25/09/2022,65570,201,6.43
25/09/2022,86330,251,496.28
25/09/2022,66010,248,83.06
25/09/2022,61550,270,266.91
25/09/2022,86090,231,784.99
25/09/2022,62099,275,14.45
25/09/2022,65520,258,57.33
25/09/2022,66130,204,115.77
25/09/2022,65760,292,5.12
25/09/2022,65750,206,643.42
25/09/2022,61520,228,662.09
25/09/2022,65700,186,544.37
25/09/2022,83020,217,401.87
25/09/2022,61560,218,188.88
25/09/2022,62099,204,28
25/09/2022,86150,151,101.29
25/09/2022,62030,156,446.71
25/09/2022,65650,257,769.49
25/09/2022,65550,250,597.88
25/09/2022,62099,257,19.6
25/09/2022,86010,183,111.04
25/09/2022,82070,184,51.87
25/09/2022,65740,288,582.75
25/09/2022,66030,197,12.15
25/09/2022,62030,175,387.96
25/09/2022,65760,260,15.37
25/09/2022,82050,222,158.28
25/09/2022,72140,178,"1,121.82"
25/09/2022,72010,225,"4,205.99"
25/09/2022,82050,232,105.52
25/09/2022,71299,194,31.27
25/09/2022,65690,250,66.55
25/09/2022,65750,289,406.37
25/09/2022,66530,273,3.4
26/09/2022,66120,269,2.58
26/09/2022,61550,158,241.37
26/09/2022,62550,284,109.97
26/09/2022,66530,295,3.56
26/09/2022,66030,252,18.86
26/09/2022,73010,175,117.01
26/09/2022,65520,235,94.67
26/09/2022,63050,266,139.48
26/09/2022,61510,225,94.76
26/09/2022,65650,224,211.89
26/09/2022,71200,234,220.94
26/09/2022,73010,227,69.09
26/09/2022,86400,221,2.64
26/09/2022,63060,169,3.55
26/09/2022,65600,157,403.31
26/09/2022,84020,228,190.94
26/09/2022,68060,217,57.19
26/09/2022,83010,221,161.94
26/09/2022,62010,163,"1,079.91"
26/09/2022,64020,271,9.12
26/09/2022,65620,170,149.71
26/09/2022,86180,169,2.46
26/09/2022,66520,172,16.32
26/09/2022,61540,216,94.61
26/09/2022,81200,194,12.19
26/09/2022,66090,164,52.27
26/09/2022,72140,249,"1,371.12"
26/09/2022,71310,239,"7,360.53"
26/09/2022,68060,219,77.99
26/09/2022,62099,241,13.69
26/09/2022,66040,265,34.18
26/09/2022,62020,173,945.08
26/09/2022,65570,271,31.86
26/09/2022,62010,269,"1,619.87"
26/09/2022,82050,250,129.5
26/09/2022,81190,167,42.53
26/09/2022,61570,160,186.67
26/09/2022,64000,168,383.7
26/09/2022,64000,193,331.13
26/09/2022,81020,263,90.95
26/09/2022,66020,297,727.23
26/09/2022,64020,254,3.57
26/09/2022,61530,234,86.38
26/09/2022,64010,222,27.58
26/09/2022,63050,274,83.69
26/09/2022,64020,271,4.16
26/09/2022,73020,166,200.75
26/09/2022,83060,208,71.2
26/09/2022,63050,220,125.53
26/09/2022,73010,155,66
26/09/2022,62030,192,213.64
26/09/2022,65650,197,317.83
26/09/2022,61550,224,168.57
26/09/2022,86030,208,117.13
26/09/2022,66520,195,13.04
26/09/2022,86030,196,9.15
27/09/2022,62020,266,"1,417.62"
27/09/2022,65900,196,18.15
27/09/2022,66040,224,24.61
27/09/2022,80990,275,"2,736.55"
27/09/2022,86050,202,74.42
27/09/2022,65690,226,135.19
27/09/2022,65540,203,793.12
27/09/2022,66100,248,5.43
27/09/2022,65620,218,543.68
27/09/2022,65690,188,48.81
27/09/2022,62540,216,0.61
27/09/2022,62510,154,348.53
27/09/2022,61570,261,333.08
27/09/2022,62010,153,850.43
27/09/2022,62530,195,90.15
27/09/2022,66010,153,148.25
27/09/2022,65610,234,916.44
27/09/2022,86310,291,129.91
27/09/2022,61510,238,142.14
27/09/2022,62560,194,4.28
27/09/2022,65590,240,32.53
27/09/2022,65650,159,351.29
27/09/2022,65570,172,4.96
27/09/2022,63050,170,108.41
27/09/2022,65650,182,127.69
27/09/2022,62530,187,131.65
27/09/2022,62530,255,94.45
27/09/2022,66020,226,535.85
27/09/2022,81060,169,"1,692.59"
27/09/2022,86360,240,364.34
27/09/2022,73010,274,195.69
27/09/2022,64000,211,441.26
27/09/2022,62550,163,55.52
27/09/2022,63060,163,5.44
27/09/2022,86050,254,76.18
27/09/2022,81190,204,2.12
27/09/2022,73020,188,47.88
27/09/2022,65900,246,24.75
27/09/2022,62010,201,728.94
27/09/2022,66530,272,3.08
27/09/2022,71160,255,328.57
27/09/2022,66040,172,36.91
27/09/2022,66090,157,51.84
27/09/2022,61530,205,74.6
27/09/2022,66110,199,0.34
27/09/2022,61540,205,36.77
27/09/2022,62099,180,37.33
27/09/2022,66070,276,18.19
27/09/2022,64010,225,42.81
27/09/2022,66020,235,"1,148.25"
27/09/2022,65900,196,27.23
27/09/2022,62520,285,465.84
27/09/2022,65610,198,549.87
27/09/2022,65730,258,1.6
27/09/2022,62030,185,201.03
27/09/2022,66550,260,71.63
28/09/2022,61560,174,162.26
28/09/2022,66110,155,0.38
28/09/2022,71020,262,"1,400.74"
28/09/2022,83070,197,160.78
28/09/2022,65570,193,6.09
28/09/2022,64020,223,6.54
28/09/2022,66090,231,43.68
28/09/2022,61560,247,289.61
28/09/2022,83020,167,59.32
28/09/2022,66110,260,0.96
28/09/2022,73030,247,659.59
28/09/2022,66050,165,31.62
28/09/2022,73020,270,39.17
28/09/2022,62510,164,272.2
28/09/2022,62010,186,593.95
28/09/2022,65750,245,389.94
28/09/2022,62540,251,1.93
28/09/2022,65590,252,21.69
28/09/2022,64020,167,13.68
28/09/2022,73020,159,33.66
28/09/2022,61540,285,52.04
28/09/2022,61530,216,104.7
28/09/2022,66010,225,118.66
28/09/2022,66050,242,23.73
28/09/2022,64010,201,23.55
28/09/2022,72140,212,659.32
28/09/2022,62010,232,"1,214.90"
28/09/2022,62530,214,85.86
28/09/2022,65750,287,677.29
28/09/2022,62560,219,21.3
28/09/2022,65710,224,612.1
28/09/2022,81230,238,69.22
28/09/2022,66130,168,145.24
28/09/2022,62020,174,810.07
28/09/2022,65610,235,814.62
28/09/2022,65550,266,"2,291.86"
28/09/2022,68060,194,63.81
28/09/2022,64010,217,22.48
28/09/2022,65740,249,577.93
28/09/2022,62550,260,134.4
28/09/2022,65550,260,"1,630.57"
28/09/2022,65710,179,369.01
28/09/2022,86100,251,431.01
28/09/2022,65750,265,"1,557.76"
28/09/2022,66030,198,7.79
28/09/2022,66530,286,5.94
28/09/2022,72090,178,"1,007.30"
28/09/2022,65600,225,209.99
28/09/2022,66120,275,1.23
28/09/2022,62560,271,3.87
28/09/2022,82060,163,106.12
28/09/2022,68060,279,38.13
28/09/2022,73040,208,184.14
28/09/2022,66100,212,3.61
28/09/2022,62540,251,1.12
28/09/2022,65590,185,66.8
29/09/2022,81150,174,147.95
29/09/2022,66110,272,0.33
29/09/2022,65570,286,4.96
29/09/2022,65660,288,115.09
29/09/2022,66070,290,8.46
29/09/2022,61530,263,86.38
29/09/2022,68060,248,85.07
29/09/2022,66530,218,7.79
29/09/2022,61560,237,179.43
29/09/2022,86350,285,201.06
29/09/2022,66020,211,"1,760.66"
29/09/2022,65650,259,133.77
29/09/2022,83050,285,254.76
29/09/2022,86150,201,133.11
29/09/2022,65740,173,706.36
29/09/2022,73050,268,16.17
29/09/2022,82050,186,262.42
29/09/2022,61530,242,65.98
29/09/2022,61520,236,647.69
29/09/2022,62560,291,13.49
29/09/2022,61560,260,206.05
29/09/2022,66010,243,75.15
29/09/2022,61530,289,100.77
29/09/2022,65900,214,21.26
29/09/2022,86180,277,30.43
29/09/2022,62510,196,316.85
29/09/2022,71190,164,137.91
29/09/2022,66080,175,7.36
29/09/2022,65710,280,889.29
29/09/2022,63050,281,97.63
29/09/2022,81270,249,255.32
29/09/2022,86180,166,45.65
29/09/2022,65750,171,745.02
29/09/2022,66010,297,55.37
29/09/2022,66130,180,118.34
29/09/2022,66030,274,6.93
29/09/2022,61520,276,529.93
29/09/2022,66510,208,50.18
29/09/2022,65730,284,1.44
29/09/2022,62510,219,485.83
29/09/2022,73050,172,91.62
29/09/2022,71020,274,"1,712.02"
29/09/2022,66090,165,63.36
29/09/2022,66110,272,0.56
29/09/2022,86310,204,162.66
29/09/2022,65590,243,26.61
29/09/2022,66550,284,156.91
29/09/2022,82010,245,537.74
29/09/2022,72150,150,"2,339.92"
29/09/2022,65710,184,966.47
29/09/2022,72040,215,"1,635.79"
29/09/2022,65700,193,544.37
29/09/2022,61550,155,206.03
29/09/2022,81100,289,331.23
29/09/2022,65620,204,191.63
29/09/2022,65690,210,99.83
30/09/2022,73020,201,263.36
30/09/2022,62510,205,181.47
30/09/2022,63050,284,125.53
30/09/2022,62020,223,990.08
30/09/2022,62540,187,0.67
30/09/2022,71080,227,0.91
30/09/2022,65570,234,33.37
30/09/2022,64010,218,52.54
30/09/2022,65610,205,"1,405.21"
30/09/2022,71550,234,"1,079.90"
30/09/2022,66100,224,3.26
30/09/2022,66130,193,56.6
30/09/2022,83030,261,479.71
30/09/2022,66550,283,1.65
30/09/2022,86100,270,45.88
30/09/2022,86020,262,23.6
30/09/2022,61510,232,116.3
30/09/2022,65520,161,25.8
30/09/2022,65620,219,315.17
30/09/2022,71050,167,505.68
30/09/2022,86030,287,11.23
30/09/2022,66090,287,95.04
30/09/2022,65620,161,472.76
30/09/2022,65710,159,451.02
30/09/2022,63050,242,153.42
30/09/2022,61540,234,63.87
30/09/2022,65740,251,"1,059.54"
30/09/2022,66020,166,"1,188.12"
30/09/2022,65900,242,19.24
30/09/2022,86400,290,1.76
30/09/2022,65700,287,989.77
30/09/2022,66550,293,1.9
30/09/2022,62099,156,34.98
30/09/2022,65600,261,599.97
30/09/2022,83020,167,132
30/09/2022,66130,257,44.2
30/09/2022,62010,285,"1,148.10"
30/09/2022,64010,193,18.06
30/09/2022,66030,282,10.89
30/09/2022,65570,253,11.07
30/09/2022,72110,181,"3,985.04"
30/09/2022,71070,258,46.39
30/09/2022,71080,241,2.2
30/09/2022,64000,257,541.54
30/09/2022,62510,158,728.75
30/09/2022,65620,207,221.89
30/09/2022,71560,165,178.29
30/09/2022,66530,195,4.36
30/09/2022,65610,205,438.31
30/09/2022,65690,227,63.23
30/09/2022,72070,163,"4,595.96"
30/09/2022,65620,241,122.49
30/09/2022,66030,199,9.41
30/09/2022,66130,150,59.99
30/09/2022,83030,165,319.81
30/09/2022,62510,179,470.1
,,,
