TranDate,Account,Dept,Sum of Amount
23/04/2022,65710,165,598.16
23/04/2022,65540,191,254.39
23/04/2022,71010,181,"1,934.60"
23/04/2022,68060,249,38.28
23/04/2022,66550,176,70.54
23/04/2022,62030,228,57.82
23/04/2022,73050,291,42.95
23/04/2022,66020,274,334.18
23/04/2022,65650,298,315.03
23/04/2022,66110,166,0.31
23/04/2022,62550,216,70.15
23/04/2022,66090,173,26.8
23/04/2022,65540,159,254.39
23/04/2022,68050,154,0.06
23/04/2022,65540,265,339.19
23/04/2022,73010,186,46.06
23/04/2022,65610,259,201.74
23/04/2022,86820,227,25.27
23/04/2022,65540,181,333.95
23/04/2022,66550,153,129.32
23/04/2022,65570,222,12.03
23/04/2022,68060,273,70.19
23/04/2022,86030,213,3.03
23/04/2022,65730,232,4.89
23/04/2022,66020,196,334.18
23/04/2022,63050,274,6.68
23/04/2022,71020,206,370.62
23/04/2022,72050,153,"1,496.56"
23/04/2022,62020,212,"1,074.37"
23/04/2022,65610,213,201.74
23/04/2022,61530,253,50.11
23/04/2022,64000,197,134.41
23/04/2022,82050,206,4.88
23/04/2022,65710,227,487.39
23/04/2022,65690,248,49.63
23/04/2022,65740,296,689.51
23/04/2022,86290,161,288.81
23/04/2022,66510,214,75.95
23/04/2022,66100,297,5.24
23/04/2022,61550,206,191.93
23/04/2022,83020,189,108
23/04/2022,64010,162,37.62
23/04/2022,62520,203,102.23
23/04/2022,73050,233,19.28
23/04/2022,65540,280,254.39
23/04/2022,62020,197,305.65
23/04/2022,86820,277,30.88
23/04/2022,65730,212,5.57
23/04/2022,63050,218,8.17
23/04/2022,65570,220,9.84
23/04/2022,62030,153,70.66
23/04/2022,66530,256,36.36
23/04/2022,66050,176,27.65
23/04/2022,63060,281,2.66
23/04/2022,68060,185,46.79
23/04/2022,71550,255,417.43
23/04/2022,66520,296,43.36
23/04/2022,65760,294,10.38
23/04/2022,63050,207,8.17
23/04/2022,86130,177,175.5
23/04/2022,73010,269,267.71
23/04/2022,66520,282,26.91
23/04/2022,64010,281,22.04
23/04/2022,66110,213,0.46
23/04/2022,65750,288,664.95
23/04/2022,62099,271,15.24
23/04/2022,73020,177,10.5
23/04/2022,86330,193,458.13
23/04/2022,62520,150,93.71
23/04/2022,81900,205,146.69
23/04/2022,64010,263,25.08
23/04/2022,71310,290,"1,670.14"
23/04/2022,72140,220,"1,222.16"
23/04/2022,65760,175,7.86
23/04/2022,73050,200,17.91
23/04/2022,71010,205,"2,364.51"
24/04/2022,65690,198,99.26
24/04/2022,86010,237,217.65
24/04/2022,73010,230,210.38
24/04/2022,86200,224,44.24
24/04/2022,68050,285,0.05
24/04/2022,66130,229,96.14
24/04/2022,65750,156,748.08
24/04/2022,65520,218,4.71
24/04/2022,86040,258,318.17
24/04/2022,68060,183,46.79
24/04/2022,64010,230,30.78
24/04/2022,73010,171,203.12
24/04/2022,66520,200,22.02
24/04/2022,64010,241,15.81
24/04/2022,61520,288,149.87
24/04/2022,61520,243,162.92
24/04/2022,61510,174,61.42
24/04/2022,72110,191,"3,669.82"
24/04/2022,66100,161,4.29
24/04/2022,66130,198,52.44
24/04/2022,81180,287,984.06
24/04/2022,66510,297,62.85
24/04/2022,86450,196,5.44
24/04/2022,66080,196,1.49
24/04/2022,86040,233,388.88
24/04/2022,73040,171,166.32
24/04/2022,72020,254,"1,547.92"
24/04/2022,73010,257,31.86
24/04/2022,86020,247,42.06
24/04/2022,62550,225,79.83
24/04/2022,65690,169,60.66
24/04/2022,66520,243,12.99
24/04/2022,61550,256,127.95
24/04/2022,62560,252,9.97
24/04/2022,81280,182,107.09
24/04/2022,68060,189,53.17
24/04/2022,65590,177,18.94
24/04/2022,63050,252,10.03
24/04/2022,66080,205,1.31
24/04/2022,62020,246,984.84
24/04/2022,66070,246,13.09
24/04/2022,66110,244,0.25
24/04/2022,65740,247,689.51
24/04/2022,62510,196,116.14
24/04/2022,65520,225,6.19
24/04/2022,86010,282,90.31
24/04/2022,66550,190,141.08
24/04/2022,66040,234,23.73
24/04/2022,62520,252,150.98
24/04/2022,71070,154,97.05
24/04/2022,65590,279,86.11
24/04/2022,61540,254,10.66
24/04/2022,82010,218,167.93
24/04/2022,62550,182,79.83
24/04/2022,86100,276,0.05
24/04/2022,64020,166,5.07
25/04/2022,65570,193,19.68
25/04/2022,73040,285,350.46
25/04/2022,65660,189,62.21
25/04/2022,66030,211,6.03
25/04/2022,65750,271,498.72
25/04/2022,66100,274,5.02
25/04/2022,61560,260,52.63
25/04/2022,73030,280,548.75
25/04/2022,65620,252,33.46
25/04/2022,65740,178,689.51
25/04/2022,65700,191,306.63
25/04/2022,61560,229,64.33
25/04/2022,62510,167,176.06
25/04/2022,73050,160,72.58
25/04/2022,65610,187,369.85
25/04/2022,65710,160,398.77
25/04/2022,65600,237,383.42
25/04/2022,86100,266,80.73
25/04/2022,84020,223,123.93
25/04/2022,62530,228,46.75
25/04/2022,62550,156,70.96
25/04/2022,66110,276,0.5
25/04/2022,61530,255,41
25/04/2022,61560,198,103.64
25/04/2022,62530,180,38.25
25/04/2022,81210,168,333.82
25/04/2022,73040,223,208.98
25/04/2022,71180,183,209.53
25/04/2022,62530,185,57.37
25/04/2022,72160,295,"2,240.44"
25/04/2022,62550,188,65.32
25/04/2022,65730,165,8.97
25/04/2022,65710,167,731.09
25/04/2022,65730,276,6.83
25/04/2022,65600,291,468.62
25/04/2022,71560,283,72
25/04/2022,61530,183,81.99
25/04/2022,81210,254,500.74
25/04/2022,68060,267,38.28
25/04/2022,66080,216,1.6
25/04/2022,61510,190,50.05
25/04/2022,61550,236,234.58
25/04/2022,66050,249,38.61
25/04/2022,73070,214,15.79
25/04/2022,72120,286,"2,952.91"
25/04/2022,66550,161,86.21
25/04/2022,68060,204,75.39
25/04/2022,72090,294,719.72
25/04/2022,66110,197,0.7
25/04/2022,65600,280,81
25/04/2022,66520,244,44.03
25/04/2022,83060,188,111.92
25/04/2022,64010,188,30.78
25/04/2022,65650,188,236.27
25/04/2022,66010,176,25.63
25/04/2022,65660,268,14.31
26/04/2022,65620,166,22.31
26/04/2022,66040,263,29
26/04/2022,61550,211,234.58
26/04/2022,65540,297,191.54
26/04/2022,66110,287,0.93
26/04/2022,61510,282,40.95
26/04/2022,64000,269,134.41
26/04/2022,66550,258,105.8
26/04/2022,62099,258,16.94
26/04/2022,65760,265,6.92
26/04/2022,65520,245,5.06
26/04/2022,65570,186,12.03
26/04/2022,73010,296,87.53
26/04/2022,86050,259,102.62
26/04/2022,62530,274,46.75
26/04/2022,66010,209,27.52
26/04/2022,61510,297,50.05
26/04/2022,68060,234,70.19
26/04/2022,81230,223,20.13
26/04/2022,68050,278,0.03
26/04/2022,66070,237,11.63
26/04/2022,65590,186,57.41
26/04/2022,85010,293,134.07
26/04/2022,68050,225,0.04
26/04/2022,71560,190,225.99
26/04/2022,66100,262,3.49
26/04/2022,73030,226,30.86
26/04/2022,65750,154,609.54
26/04/2022,65590,265,70.16
26/04/2022,72060,290,"2,210.13"
26/04/2022,86200,181,35.46
26/04/2022,66090,196,30.62
26/04/2022,61520,284,122.19
26/04/2022,65750,205,609.54
26/04/2022,62030,263,70.66
26/04/2022,66100,163,2.86
26/04/2022,82070,286,102.84
26/04/2022,65750,264,498.72
26/04/2022,71325,251,383.22
26/04/2022,62010,186,469.46
26/04/2022,66010,168,22.43
26/04/2022,68060,234,38.28
26/04/2022,68050,223,0.05
26/04/2022,86290,267,110.38
26/04/2022,73020,283,115.92
26/04/2022,86350,160,99.32
26/04/2022,72060,282,"1,800.84"
26/04/2022,61510,209,41.27
26/04/2022,65590,251,57.41
26/04/2022,65620,247,22.31
26/04/2022,63050,167,7.18
26/04/2022,71170,264,555.2
26/04/2022,68050,289,0.04
26/04/2022,64000,183,201.61
26/04/2022,66530,192,10.31
26/04/2022,73010,162,38.94
27/04/2022,73010,179,204.03
27/04/2022,64010,241,20.52
27/04/2022,61510,249,50.05
27/04/2022,62550,184,65.32
27/04/2022,80990,277,"2,159.85"
27/04/2022,61520,164,122.19
27/04/2022,65660,282,114.05
27/04/2022,66010,205,31.32
27/04/2022,66120,282,2.1
27/04/2022,64000,247,153.63
27/04/2022,61540,254,14.88
27/04/2022,66030,225,6.24
27/04/2022,65520,200,7.6
27/04/2022,81170,209,40.3
27/04/2022,65610,244,369.85
27/04/2022,81200,278,9.24
27/04/2022,66030,164,6.24
27/04/2022,66520,213,33.03
27/04/2022,63050,157,12.25
27/04/2022,61530,199,41
27/04/2022,66020,271,501.28
27/04/2022,66510,178,70.71
27/04/2022,65760,236,6.92
27/04/2022,86100,274,66.57
27/04/2022,65740,169,605.93
27/04/2022,65550,224,87.72
27/04/2022,64000,230,164.28
27/04/2022,82040,240,18.07
27/04/2022,71325,153,652.82
27/04/2022,61550,161,251.96
27/04/2022,73030,271,188.95
27/04/2022,65610,209,268.98
27/04/2022,65570,250,9.84
27/04/2022,66530,164,36.36
27/04/2022,62550,236,85.74
27/04/2022,65760,220,11.32
27/04/2022,66030,195,3.4
27/04/2022,62010,246,576.16
27/04/2022,73060,153,9.41
27/04/2022,62530,170,16.81
27/04/2022,66110,244,0.46
27/04/2022,73020,283,58.6
27/04/2022,62020,249,537.18
27/04/2022,62540,276,23.31
27/04/2022,61560,161,96.49
27/04/2022,86150,223,54
27/04/2022,62530,213,70.12
27/04/2022,73050,164,18.84
27/04/2022,86140,222,1.25
27/04/2022,65740,236,459.67
27/04/2022,81220,280,47.78
27/04/2022,65740,154,376.09
27/04/2022,65750,182,498.72
27/04/2022,65590,193,57.41
27/04/2022,72010,152,"4,376.83"
27/04/2022,63060,199,2
28/04/2022,66130,206,78.66
28/04/2022,62510,199,189.11
28/04/2022,66050,169,25.74
28/04/2022,73030,298,193.75
28/04/2022,62520,164,76.67
28/04/2022,65540,261,381.59
28/04/2022,66090,295,30.62
28/04/2022,66520,276,26.91
28/04/2022,66090,254,20.41
28/04/2022,62550,167,53.22
28/04/2022,66530,233,6.4
28/04/2022,86130,218,214.5
28/04/2022,66120,280,1.4
28/04/2022,83020,151,88
28/04/2022,65750,279,803.49
28/04/2022,62020,268,305.65
28/04/2022,73050,161,6.96
28/04/2022,62510,214,215.19
28/04/2022,66100,267,5.63
28/04/2022,66080,290,1.22
28/04/2022,63050,252,12.25
28/04/2022,66030,279,6.24
28/04/2022,62099,282,20.32
28/04/2022,65740,164,723.85
28/04/2022,66520,267,22.02
28/04/2022,68050,231,0.03
28/04/2022,62030,274,86.72
28/04/2022,73010,290,304.67
28/04/2022,62550,271,43.54
28/04/2022,61540,212,9.92
28/04/2022,65540,256,466.38
28/04/2022,65710,251,523.49
28/04/2022,65750,212,692.68
28/04/2022,66010,185,31.32
28/04/2022,72020,266,"3,570.40"
28/04/2022,66510,204,92.83
28/04/2022,86180,163,37.35
28/04/2022,86270,280,49.45
28/04/2022,66530,188,6.87
28/04/2022,65610,182,246.57
28/04/2022,66120,158,1.4
28/04/2022,66110,271,0.33
28/04/2022,64020,240,3.14
28/04/2022,66120,269,2.1
28/04/2022,86150,255,44.18
28/04/2022,61510,272,65.97
28/04/2022,86020,181,34.3
28/04/2022,65650,248,236.27
28/04/2022,83010,230,22.99
28/04/2022,66550,252,86.21
28/04/2022,68060,156,57.43
28/04/2022,61550,274,170.6
28/04/2022,66050,248,28.08
28/04/2022,73020,157,19.8
28/04/2022,71060,207,50.87
28/04/2022,66100,202,3.49
29/04/2022,86040,260,"2,477.85"
29/04/2022,65650,291,157.51
29/04/2022,86290,244,73.16
29/04/2022,65590,186,105.24
29/04/2022,65740,250,459.67
29/04/2022,62520,192,140.57
29/04/2022,66550,150,32.02
29/04/2022,61570,278,72.23
29/04/2022,72150,187,"2,556.32"
29/04/2022,65730,284,8.35
29/04/2022,62530,276,70.12
29/04/2022,65660,216,10.73
29/04/2022,61540,198,14.88
29/04/2022,66550,259,94.05
29/04/2022,65650,162,206.78
29/04/2022,73010,261,200.46
29/04/2022,86030,174,129.09
29/04/2022,81100,221,363.83
29/04/2022,66080,213,1.22
29/04/2022,65550,238,81.67
29/04/2022,80990,225,"1,439.90"
29/04/2022,62010,162,704.19
29/04/2022,61540,284,14.88
29/04/2022,65760,150,7.55
29/04/2022,66100,163,3.49
29/04/2022,65610,201,325.02
29/04/2022,66020,152,546.85
29/04/2022,73070,286,31.57
29/04/2022,65660,282,76.03
29/04/2022,61520,249,149.87
29/04/2022,62510,185,176.06
29/04/2022,86040,186,795.45
29/04/2022,65550,243,160.83
29/04/2022,61540,151,12.12
29/04/2022,63050,155,10.03
29/04/2022,66080,197,2.43
29/04/2022,66130,274,78.66
29/04/2022,66100,242,5.24
29/04/2022,86290,268,56.81
29/04/2022,66090,230,40.19
29/04/2022,62510,216,231.13
29/04/2022,83050,217,398.73
29/04/2022,68050,293,0.06
29/04/2022,65600,269,340.82
29/04/2022,61570,275,134.5
29/04/2022,61560,263,78.95
29/04/2022,65610,264,302.61
29/04/2022,65650,176,256.69
29/04/2022,62020,245,656.56
29/04/2022,66020,225,410.14
29/04/2022,65590,161,57.41
29/04/2022,66010,241,1.69
29/04/2022,66530,274,6.4
29/04/2022,72140,263,995.83
29/04/2022,81280,163,131.43
29/04/2022,62010,248,768.21
30/04/2022,73010,264,92.34
30/04/2022,73010,268,21.24
30/04/2022,65610,216,13.91
30/04/2022,66050,220,31.59
30/04/2022,66090,177,37.42
30/04/2022,64020,198,9.04
30/04/2022,62540,246,12.72
30/04/2022,66010,198,20.88
30/04/2022,68060,183,70.19
30/04/2022,65550,236,122.51
30/04/2022,65610,282,246.57
30/04/2022,62020,153,865.46
30/04/2022,86100,184,322.7
30/04/2022,66090,196,24.95
30/04/2022,66520,203,33.03
30/04/2022,65750,154,914.31
30/04/2022,65710,254,398.77
30/04/2022,65710,188,531.7
30/04/2022,66550,287,105.8
30/04/2022,65600,295,60.75
30/04/2022,65660,229,76.03
30/04/2022,65570,170,12.92
30/04/2022,65730,217,6.83
30/04/2022,61520,265,199.83
30/04/2022,62560,210,13.09
30/04/2022,62099,231,31.06
30/04/2022,81170,238,60.45
30/04/2022,66080,185,2.23
30/04/2022,65760,259,9.22
30/04/2022,65730,162,7.34
30/04/2022,65700,171,213.26
30/04/2022,65650,270,169.18
30/04/2022,66040,285,25.49
30/04/2022,71170,185,235.05
30/04/2022,65760,199,8.49
30/04/2022,81050,298,507.47
30/04/2022,83030,203,213.1
30/04/2022,62030,290,106
30/04/2022,72090,297,878.83
30/04/2022,65700,249,159.95
30/04/2022,66050,290,31.59
30/04/2022,66020,229,358.94
30/04/2022,72040,227,430.69
30/04/2022,66110,294,0.25
30/04/2022,65540,186,381.59
30/04/2022,65760,189,5.66
30/04/2022,61550,261,127.95
30/04/2022,61560,243,96.49
30/04/2022,61510,189,61.42
30/04/2022,66040,238,31.15
30/04/2022,73010,222,246.01
30/04/2022,65610,207,201.74
30/04/2022,66130,289,78.66
30/04/2022,72130,232,"1,538.75"
30/04/2022,62540,200,23.31
30/04/2022,71070,206,145.57
30/04/2022,61510,291,75.07
30/04/2022,61530,269,75.16
30/04/2022,65700,153,376.32
30/04/2022,66070,226,8.72
30/04/2022,66050,211,31.59
30/04/2022,66100,235,4.61
30/04/2022,65610,267,201.74
30/04/2022,86420,171,142.26
30/04/2022,65600,292,60.75
30/04/2022,86010,159,9.44
30/04/2022,65650,282,210.02
30/04/2022,62020,201,305.65
30/04/2022,68060,176,62.39
30/04/2022,65700,269,459.94
30/04/2022,82040,269,14.73
30/04/2022,86320,269,114.75
30/04/2022,65660,239,81.66
30/04/2022,66050,157,38.61
30/04/2022,62020,274,576.97
30/04/2022,62550,173,53.22
30/04/2022,64020,297,3.84
30/04/2022,73040,247,286.74
30/04/2022,71200,174,44.82
30/04/2022,62030,250,86.72
30/04/2022,66130,219,76.31
30/04/2022,62030,223,57.82
30/04/2022,81180,214,307.62
30/04/2022,62030,195,8.7
30/04/2022,66070,197,17.45
30/04/2022,61560,280,70.17
30/04/2022,62099,202,22.59
30/04/2022,66040,264,29
30/04/2022,86200,276,4.97
30/04/2022,64020,211,6.29
30/04/2022,62560,150,7.14
30/04/2022,73010,168,300.68
30/04/2022,61520,229,122.62
30/04/2022,65700,188,334.51
30/04/2022,61540,267,9.92
30/04/2022,73050,284,8.43
30/04/2022,66040,247,15.82
30/04/2022,62530,257,46.75
30/04/2022,62560,293,6.65
30/04/2022,72070,206,"2,312.74"
30/04/2022,65760,266,8.49
30/04/2022,86010,185,12.1
30/04/2022,86350,177,148.98
30/04/2022,65660,161,101.38
30/04/2022,86010,294,18.15
30/04/2022,65700,250,459.94
30/04/2022,65540,213,466.38
30/04/2022,66110,245,0.38
30/04/2022,72110,182,"2,446.55"
30/04/2022,66550,258,70.54
30/04/2022,65610,247,246.57
30/04/2022,62010,269,412.56
30/04/2022,61550,297,105.14
30/04/2022,65740,188,564.14
30/04/2022,65750,154,812.72
30/04/2022,86270,156,51.08
30/04/2022,65700,188,306.63
30/04/2022,65760,201,7.86
30/04/2022,66050,162,35.72
30/04/2022,62099,191,25.41
30/04/2022,65520,212,5.76
30/04/2022,66550,232,105.8
30/04/2022,73060,168,2.5
30/04/2022,65690,277,97.73
30/04/2022,65610,170,13.91
30/04/2022,81100,257,173.36
30/04/2022,86310,171,120.34
30/04/2022,86180,226,34.58
30/04/2022,66090,164,30.62
30/04/2022,73020,296,104.01
30/04/2022,61570,247,82.19
30/04/2022,81110,284,"2,201.79"
30/04/2022,65700,246,408.84
30/04/2022,64010,245,26.94
30/04/2022,61540,152,16.17
30/04/2022,65660,252,114.05
30/04/2022,72020,175,"1,947.49"
30/04/2022,62010,220,366.31
30/04/2022,73020,227,46.2
30/04/2022,71010,169,"1,576.34"
30/04/2022,62560,187,13.3
30/04/2022,65600,275,312.42
30/04/2022,66070,185,14.06
30/04/2022,66530,207,48.48
30/04/2022,62510,206,322.78
30/04/2022,85010,220,163.86
30/04/2022,64000,165,268.82
30/04/2022,65610,218,328.76
30/04/2022,62020,160,656.56
30/04/2022,62010,267,469.46
30/04/2022,66110,220,0.38
30/04/2022,62530,249,57.37
30/04/2022,73020,179,8.03
30/04/2022,66130,199,85.45
30/04/2022,61570,264,67.25
30/04/2022,65650,222,288.77
30/04/2022,62540,190,25.43
30/04/2022,86050,265,72.98
30/04/2022,66510,292,19.98
30/04/2022,83030,211,319.65
30/04/2022,86100,250,215.13
30/04/2022,71550,281,94.34
30/04/2022,63050,248,8.17
30/04/2022,61530,187,54.66
30/04/2022,66510,203,47.14
30/04/2022,64020,175,6.19
30/04/2022,83020,268,359.6
30/04/2022,66120,188,1.5
30/04/2022,65650,247,236.27
30/04/2022,65610,168,403.48
30/04/2022,86010,154,8.75
30/04/2022,66130,160,52.44
30/04/2022,65590,287,86.11
30/04/2022,66030,274,4.16
30/04/2022,66040,172,19.34
30/04/2022,72010,217,"3,581.04"
30/04/2022,61560,216,52.63
30/04/2022,61570,165,123.29
30/04/2022,66050,150,31.59
30/04/2022,81210,184,79.85
30/04/2022,62010,219,512.14
30/04/2022,65590,247,70.16
30/04/2022,66040,163,15.82
30/04/2022,62020,243,716.24
30/04/2022,61560,194,4.14
30/04/2022,64000,221,164.28
30/04/2022,86100,264,17.92
30/04/2022,71170,276,452.39
30/04/2022,61530,201,66.05
30/04/2022,62099,226,27.61
30/04/2022,62520,191,63.18
30/04/2022,73050,182,15.35
,,,
