TranDate,Account,Dept,Sum of Amount
29/01/2022,73020,169,393.22
29/01/2022,86150,284,2.68
29/01/2022,61530,219,7.45
29/01/2022,86010,224,180.68
29/01/2022,86350,270,91.69
29/01/2022,86010,239,62.64
29/01/2022,86180,171,81.06
29/01/2022,63060,188,6.07
29/01/2022,66080,242,0.54
29/01/2022,62099,287,16.45
29/01/2022,65760,229,6.58
29/01/2022,65730,258,6.41
29/01/2022,65900,191,19.24
29/01/2022,64010,297,17.31
29/01/2022,65690,247,37.69
29/01/2022,86310,283,311.71
29/01/2022,65540,282,55.19
29/01/2022,86020,200,17.36
29/01/2022,62020,177,288.75
29/01/2022,61560,162,1.04
29/01/2022,65540,263,55.19
29/01/2022,68050,206,1.35
29/01/2022,84020,158,135.83
29/01/2022,65690,154,26.78
29/01/2022,66550,238,6.08
29/01/2022,66520,234,15.65
29/01/2022,61560,296,0.94
29/01/2022,66020,236,14.14
29/01/2022,81130,158,538.09
29/01/2022,82060,291,329.06
29/01/2022,66510,205,6.24
29/01/2022,72070,268,"6,182.25"
29/01/2022,61520,296,131.94
29/01/2022,64000,276,132.8
29/01/2022,73030,251,59.8
29/01/2022,62550,266,6.21
29/01/2022,66120,199,2
29/01/2022,65750,183,542.14
29/01/2022,65570,176,0.96
29/01/2022,83020,276,76
29/01/2022,65550,160,31.17
29/01/2022,68050,298,0.73
29/01/2022,66520,293,7.48
29/01/2022,62520,272,13.49
29/01/2022,62560,181,0.35
29/01/2022,62530,208,1.47
29/01/2022,65660,194,2.07
29/01/2022,82060,152,365.62
29/01/2022,72070,198,"1,662.05"
29/01/2022,65750,189,515.03
29/01/2022,86010,295,30.95
29/01/2022,81100,273,129.87
29/01/2022,86020,292,17.36
29/01/2022,72070,267,"1,754.38"
29/01/2022,65590,154,10.94
29/01/2022,66510,188,6.93
29/01/2022,65540,241,77.67
29/01/2022,62520,268,12.56
29/01/2022,62550,169,14.71
29/01/2022,65900,155,33.75
29/01/2022,66520,279,7.9
29/01/2022,65730,182,4.81
29/01/2022,61570,248,121.05
29/01/2022,68060,229,53.88
29/01/2022,61540,256,0.83
29/01/2022,66110,234,0.53
29/01/2022,65730,222,4.56
29/01/2022,61550,273,25.24
29/01/2022,72050,204,685.74
29/01/2022,66110,269,0.56
29/01/2022,73010,223,80.1
29/01/2022,71190,205,33.18
29/01/2022,62530,196,1.56
29/01/2022,65570,179,1.12
29/01/2022,62010,220,402.64
29/01/2022,61530,275,5.59
29/01/2022,73040,298,30.78
29/01/2022,68050,155,0.97
29/01/2022,64020,203,0.71
29/01/2022,72340,231,257.6
29/01/2022,73040,264,29.16
29/01/2022,62520,179,13.25
29/01/2022,68050,262,0.73
29/01/2022,65700,243,39.88
29/01/2022,81130,291,204.46
30/01/2022,86040,224,6.4
30/01/2022,65760,192,6.58
30/01/2022,86010,238,138.3
30/01/2022,68060,214,45.69
30/01/2022,65750,294,542.14
30/01/2022,86270,160,155.29
30/01/2022,66120,211,2.07
30/01/2022,65690,292,26.78
30/01/2022,86180,293,103.96
30/01/2022,62510,211,38.98
30/01/2022,64000,201,89.64
30/01/2022,66020,191,15.71
30/01/2022,66120,170,1.86
30/01/2022,83020,231,283.33
30/01/2022,61570,180,59.8
30/01/2022,64000,171,89.64
30/01/2022,61510,240,13.85
30/01/2022,86050,285,76.67
30/01/2022,65740,172,403.21
30/01/2022,66510,175,7.45
30/01/2022,61510,160,15.39
30/01/2022,65700,246,45.21
30/01/2022,65730,198,4.56
30/01/2022,86030,162,29.67
30/01/2022,72340,213,41.22
30/01/2022,85010,257,97.36
30/01/2022,65690,167,58.91
30/01/2022,62530,290,1.64
30/01/2022,66120,200,1.86
30/01/2022,71050,265,22.55
30/01/2022,86340,224,25.64
30/01/2022,73010,287,292.01
30/01/2022,62099,212,14.81
30/01/2022,61570,245,44.85
30/01/2022,73050,222,10.59
30/01/2022,83010,232,44.51
30/01/2022,65710,278,578.74
30/01/2022,65550,249,31.17
30/01/2022,66100,189,6.35
30/01/2022,83010,222,46.96
30/01/2022,61550,173,33.65
30/01/2022,62099,273,21.94
30/01/2022,65710,254,520.86
30/01/2022,61560,223,0.94
30/01/2022,71170,251,29.28
31/01/2022,82010,276,270.98
31/01/2022,62010,171,198.4
31/01/2022,66520,263,8.93
31/01/2022,62010,222,191.79
31/01/2022,61550,205,25.24
31/01/2022,62020,200,279.13
31/01/2022,64000,235,89.64
31/01/2022,62020,208,365.76
31/01/2022,66550,196,6.08
31/01/2022,64010,204,20.36
31/01/2022,66040,218,4.02
31/01/2022,73050,266,6.81
31/01/2022,86310,268,38.57
31/01/2022,64000,266,94.62
31/01/2022,71325,224,784.73
31/01/2022,65760,187,6.95
31/01/2022,61540,250,0.74
31/01/2022,81350,248,8.96
31/01/2022,65750,185,524.07
31/01/2022,66520,283,7.48
31/01/2022,66040,188,3.01
31/01/2022,66050,163,41.91
31/01/2022,66520,229,8.04
31/01/2022,65540,258,55.19
31/01/2022,62530,240,1.58
31/01/2022,68060,204,41.12
31/01/2022,62550,193,6.9
31/01/2022,62020,294,259.88
31/01/2022,64020,187,0.32
31/01/2022,65750,268,686.72
31/01/2022,62550,287,6.9
31/01/2022,66120,166,1.86
31/01/2022,62510,195,37.03
31/01/2022,73010,221,24.04
31/01/2022,72340,242,307.44
31/01/2022,64010,184,16.4
31/01/2022,66110,246,0.5
31/01/2022,72060,194,"2,924.96"
31/01/2022,64020,291,0.33
31/01/2022,68050,260,0.81
31/01/2022,65710,275,694.49
31/01/2022,73020,225,172.65
31/01/2022,66030,213,0.58
31/01/2022,65600,232,12.31
31/01/2022,61520,179,98.95
