TranDate,Account,Dept,Sum of Amount
26/02/2015,62010,150,314.27
26/02/2015,66530,140,25.8
26/02/2015,66110,130,0.93
26/02/2015,73050,110,79.63
26/02/2015,73030,150,583.42
26/02/2015,71030,120,38.58
26/02/2015,65600,110,56.43
26/02/2015,66130,130,81.52
26/02/2015,66130,130,81.52
26/02/2015,66520,140,18.63
26/02/2015,81010,110,14.29
26/02/2015,65730,110,6.33
26/02/2015,86040,110,"1,852.88"
26/02/2015,66520,140,18.63
26/02/2015,66530,140,25.8
26/02/2015,66030,130,0.68
26/02/2015,81270,160,158.78
26/02/2015,62010,150,314.27
26/02/2015,66020,130,69.19
26/02/2015,72340,160,221.25
26/02/2015,86140,110,4.04
26/02/2015,64000,150,181.39
26/02/2015,66080,130,5.06
26/02/2015,68050,170,0.16
26/02/2015,82060,170,210.01
26/02/2015,73060,120,39.12
26/02/2015,64020,150,0.23
26/02/2015,65700,110,88.94
26/02/2015,68060,170,57.11
26/02/2015,66010,130,3.38
26/02/2015,65710,110,723.42
26/02/2015,62510,120,46.02
26/02/2015,68060,170,53.17
26/02/2015,66520,140,24.84
26/02/2015,61530,150,23.91
26/02/2015,66510,140,15.68
26/02/2015,66020,130,69.19
26/02/2015,68060,170,70.9
26/02/2015,64010,150,7.51
26/02/2015,68050,170,0.16
26/02/2015,62530,120,12.37
26/02/2015,71180,150,0.52
26/02/2015,73020,160,239.15
26/02/2015,65690,110,71.42
26/02/2015,68050,170,0.16
26/02/2015,62020,150,296.79
26/02/2015,65690,110,71.42
26/02/2015,71325,150,415.47
26/02/2015,64000,150,168.88
26/02/2015,61510,150,26.01
26/02/2015,62560,120,17.08
26/02/2015,86310,150,85.71
26/02/2015,72070,150,"1,912.01"
26/02/2015,86100,110,64.8
26/02/2015,65550,110,75.94
26/02/2015,62010,150,314.27
26/02/2015,66050,130,52.39
26/02/2015,73050,165,21.5
26/02/2015,83010,170,77.78
26/02/2015,71170,150,226.83
26/02/2015,65600,110,56.43
26/02/2015,65730,110,6.8
26/02/2015,66510,140,15.68
26/02/2015,62510,120,42.85
26/02/2015,66550,140,29.89
26/02/2015,65540,110,296.26
26/02/2015,73010,150,270.82
26/02/2015,73010,140,8.28
26/02/2015,66530,140,25.8
26/02/2015,66040,130,4.19
26/02/2015,73050,150,63.68
26/02/2015,61560,150,2.45
26/02/2015,62020,150,276.32
26/02/2015,62099,150,13.56
26/02/2015,61510,150,26.01
26/02/2015,86330,150,351.3
26/02/2015,65690,110,66.49
26/02/2015,86040,110,"1,852.88"
26/02/2015,86330,150,351.3
26/02/2015,65690,110,66.49
26/02/2015,66120,130,2.59
26/02/2015,63060,150,2.66
27/02/2015,65740,110,541.34
27/02/2015,65590,110,47.39
27/02/2015,72110,160,"2,249.86"
27/02/2015,66110,130,0.93
27/02/2015,65760,110,9.14
27/02/2015,73020,110,202.35
27/02/2015,61570,150,63.88
27/02/2015,66550,140,29.89
27/02/2015,66040,130,4.19
27/02/2015,61560,150,2.45
27/02/2015,66070,130,4.08
27/02/2015,61550,150,106.18
27/02/2015,62510,120,42.85
27/02/2015,66040,130,4.5
27/02/2015,71020,120,664.95
27/02/2015,65760,110,9.14
27/02/2015,62520,120,64.85
27/02/2015,63060,150,2
27/02/2015,61540,150,1.45
27/02/2015,65700,110,88.94
27/02/2015,72340,110,69.25
27/02/2015,86400,170,0.1
27/02/2015,63060,150,2.15
27/02/2015,66070,130,4.08
27/02/2015,73010,110,398.28
27/02/2015,86140,110,4.04
27/02/2015,64010,150,7.51
27/02/2015,65710,110,723.42
27/02/2015,66510,140,15.68
27/02/2015,65730,110,6.8
27/02/2015,66550,140,39.85
27/02/2015,73020,140,4.22
27/02/2015,61560,150,2.45
27/02/2015,61520,150,109.77
27/02/2015,66530,140,25.8
27/02/2015,65550,110,75.94
27/02/2015,62099,150,12.62
27/02/2015,61510,150,26.01
27/02/2015,72140,160,980.23
27/02/2015,73030,110,430.49
27/02/2015,66090,130,0.68
27/02/2015,62520,120,64.85
27/02/2015,66080,130,6.75
27/02/2015,65710,110,723.42
27/02/2015,64020,150,0.17
27/02/2015,71550,150,174.16
27/02/2015,61540,150,1.56
27/02/2015,66100,130,8.82
27/02/2015,66050,130,52.39
28/02/2015,66130,130,108.7
28/02/2015,65760,110,9.14
28/02/2015,61570,150,85.18
28/02/2015,62520,120,64.85
28/02/2015,61570,150,63.88
28/02/2015,66040,130,4.19
28/02/2015,81140,160,3.73
28/02/2015,66030,130,0.68
28/02/2015,71020,120,664.95
28/02/2015,62550,120,32.03
28/02/2015,86100,120,21.67
28/02/2015,66510,140,20.91
28/02/2015,66530,140,25.8
28/02/2015,61570,150,68.62
28/02/2015,86270,150,38.59
28/02/2015,66020,130,92.25
28/02/2015,66100,130,6.62
28/02/2015,86040,110,"1,852.88"
28/02/2015,71020,120,664.95
28/02/2015,66040,130,4.19
28/02/2015,73050,140,1.68
28/02/2015,68060,170,70.9
28/02/2015,72050,140,356.63
28/02/2015,61550,150,79.64
28/02/2015,71240,150,529.36
28/02/2015,66120,130,2.59
28/02/2015,62550,120,32.03
28/02/2015,72160,170,"1,466.25"
28/02/2015,83060,170,173.03
28/02/2015,66510,140,15.68
28/02/2015,62550,120,32.03
28/02/2015,66040,130,4.19
28/02/2015,65600,110,56.43
28/02/2015,73040,150,265.5
28/02/2015,66070,130,4.38
28/02/2015,86180,160,352.76
28/02/2015,66080,130,5.06
28/02/2015,65590,110,35.54
28/02/2015,65710,110,723.42
28/02/2015,66110,130,0.7
28/02/2015,62520,120,86.47
28/02/2015,61560,150,3.27
28/02/2015,81240,160,75
28/02/2015,64000,150,168.88
28/02/2015,66070,130,5.44
28/02/2015,66100,130,6.62
28/02/2015,82100,170,24.06
28/02/2015,62530,120,12.37
28/02/2015,66510,140,15.68
